day,direction,virtual_direction,entry_time,entry_price,exit_time,exit_price,pnl,contracts,risk_dollars,outcome,exit_reason,pivot,flem,flem_saved_time,reentry_time,pivot_time,risk,target,stop_time,stop_price,retrace_at_entry,strong_count_recent3,very_strong,pwin_score,mirror_mode
2025-02-17,short,long,2025-02-17 11:58:00-05:00,22235.75,2025-02-17 11:59:00-05:00,22238.5,-550.0,100,500.0,win,target,22233.25,22252.25,2025-02-17 11:56:00-05:00,2025-02-17 11:56:00-05:00,2025-02-17 11:58:00-05:00,2.5,22238.75,,,0.11842105263157894,0,False,0.7707655191421509,True
2025-02-17,short,long,2025-02-17 12:01:00-05:00,22233.0,2025-02-17 12:01:00-05:00,22232.5,90.0,90,495.0,forced_close,forced_close,22230.25,22252.25,2025-02-17 12:00:00-05:00,2025-02-17 12:00:00-05:00,2025-02-17 12:01:00-05:00,2.75,22236.25,,,0.11363636363636363,1,False,0.9919999957084655,True
2025-02-19,short,long,2025-02-19 09:38:00-05:00,22217.0,2025-02-19 09:40:00-05:00,22187.0,2040.0,34,493.0,loss,direction_flip,22209.75,22221.5,2025-02-19 09:37:00-05:00,2025-02-19 09:37:00-05:00,2025-02-19 09:37:00-05:00,7.25,22225.75,2025-02-19 09:40:00-05:00,22209.75,0.5957446808510638,0,False,0.6544011354446411,True
2025-02-19,short,long,2025-02-19 11:14:00-05:00,22212.75,2025-02-19 11:16:00-05:00,22221.75,-576.0,32,496.0,win,target,22205.0,22223.75,2025-02-19 11:13:00-05:00,2025-02-19 11:13:00-05:00,2025-02-19 11:14:00-05:00,7.75,22222.0,,,0.4,0,False,0.6888786792755127,True
2025-02-19,short,long,2025-02-19 11:19:00-05:00,22216.25,2025-02-19 11:42:00-05:00,22226.0,-585.0,30,495.0,win,target,22208.0,22223.75,2025-02-19 11:18:00-05:00,2025-02-19 11:18:00-05:00,2025-02-19 11:18:00-05:00,8.25,22226.25,,,0.5079365079365079,0,False,0.7486339211463928,True
2025-02-20,long,short,2025-02-20 09:42:00-05:00,22203.5,2025-02-20 09:43:00-05:00,22208.5,620.0,62,496.0,loss,stop,22207.5,22171.5,2025-02-20 09:41:00-05:00,2025-02-20 09:41:00-05:00,2025-02-20 09:41:00-05:00,4.0,22198.75,2025-02-20 09:43:00-05:00,22207.5,0.10416666666666667,0,False,0.6946566224098205,True
2025-02-21,long,short,2025-02-21 09:34:00-05:00,22161.25,2025-02-21 09:35:00-05:00,22153.0,-577.5,35,490.0,win,target,22168.25,22134.0,2025-02-21 09:33:00-05:00,2025-02-21 09:33:00-05:00,2025-02-21 09:34:00-05:00,7.0,22152.75,,,0.19708029197080293,1,False,0.6610827565193176,True
2025-02-24,short,long,2025-02-24 09:35:00-05:00,21738.75,2025-02-24 09:36:00-05:00,21726.75,1032.0,43,494.5,loss,direction_flip,21733.0,21801.75,2025-02-24 09:34:00-05:00,2025-02-24 09:34:00-05:00,2025-02-24 09:35:00-05:00,5.75,21745.75,2025-02-24 09:36:00-05:00,21733.0,0.08,1,False,0.8723352551460266,True
2025-02-26,short,long,2025-02-26 09:42:00-05:00,21247.75,2025-02-26 09:43:00-05:00,21212.0,2145.0,30,495.0,loss,stop,21239.5,21274.25,2025-02-26 09:41:00-05:00,2025-02-26 09:41:00-05:00,2025-02-26 09:41:00-05:00,8.25,21257.75,2025-02-26 09:43:00-05:00,21239.5,0.2302158273381295,0,False,0.7461551308631897,True
2025-03-06,long,short,2025-03-06 09:35:00-05:00,20280.25,2025-03-06 09:35:30-05:00,20266.75,-567.0,21,483.0,win,target,20291.75,20238.5,2025-03-06 09:34:00-05:00,2025-03-06 09:34:00-05:00,2025-03-06 09:35:00-05:00,11.5,20266.5,,,0.2112676056338028,0,False,0.6642183423042297,True
