day,direction,virtual_direction,entry_time,entry_price,exit_time,exit_price,pnl,contracts,risk_dollars,outcome,exit_reason,pivot,flem,flem_saved_time,reentry_time,pivot_time,risk,target,stop_time,stop_price,retrace_at_entry,strong_count_recent3,very_strong,pwin_score,mirror_mode
2026-03-03,short,long,2026-03-03 09:49:00-05:00,24522.0,2026-03-03 09:50:00-05:00,24501.75,1296.0,32,496.0,loss,direction_flip,24514.25,24661.0,2026-03-03 09:40:00-05:00,2026-03-03 09:40:00-05:00,2026-03-03 09:46:00-05:00,7.75,24531.25,2026-03-03 09:50:00-05:00,24514.25,0.05110732538330494,0,False,0.6892183423042297,True
2026-03-03,long,short,2026-03-03 11:18:00-05:00,24602.0,2026-03-03 11:19:30-05:00,24593.75,-577.5,35,490.0,win,target,24609.0,24487.5,2026-03-03 09:51:00-05:00,2026-03-03 09:51:00-05:00,2026-03-03 11:18:00-05:00,7.0,24593.5,,,0.05555555555555555,0,False,0.8225874185562134,True
2026-03-03,short,long,2026-03-03 11:32:00-05:00,24587.0,2026-03-03 11:33:00-05:00,24577.0,940.0,47,493.5,loss,stop,24581.75,24642.5,2026-03-03 11:31:00-05:00,2026-03-03 11:31:00-05:00,2026-03-03 11:32:00-05:00,5.25,24593.25,2026-03-03 11:33:00-05:00,24581.75,0.0823045267489712,0,False,0.7886669278144837,True
2026-03-04,short,long,2026-03-04 09:41:00-05:00,24864.0,2026-03-04 09:41:30-05:00,24877.25,-583.0,22,495.0,win,target,24852.75,24970.5,2026-03-04 09:36:00-05:00,2026-03-04 09:36:00-05:00,2026-03-04 09:41:00-05:00,11.25,24877.5,,,0.09341825902335456,0,False,0.8827272772789001,True
2026-03-04,short,long,2026-03-04 09:45:00-05:00,24852.5,2026-03-04 09:46:30-05:00,24865.5,-572.0,22,484.0,win,target,24841.5,24970.5,2026-03-04 09:43:00-05:00,2026-03-04 09:43:00-05:00,2026-03-04 09:43:00-05:00,11.0,24865.75,,,0.08333333333333333,0,False,0.706361198425293,True
2026-03-05,short,long,2026-03-05 09:45:00-05:00,25059.75,2026-03-05 09:46:00-05:00,25045.25,638.0,22,484.0,loss,stop,25048.75,25125.25,2026-03-05 09:41:00-05:00,2026-03-05 09:41:00-05:00,2026-03-05 09:44:00-05:00,11.0,25073.0,2026-03-05 09:46:00-05:00,25048.75,0.14052287581699346,0,False,0.6710864663124084,True
2026-03-05,short,long,2026-03-05 10:26:00-05:00,25020.0,2026-03-05 10:26:30-05:00,25028.25,-577.5,35,490.0,win,target,25013.0,25208.25,2026-03-05 10:23:00-05:00,2026-03-05 10:23:00-05:00,2026-03-05 10:26:00-05:00,7.0,25028.5,,,0.034571062740076826,1,False,0.6581756591796875,True
2026-03-05,long,short,2026-03-05 10:40:00-05:00,25042.25,2026-03-05 10:41:00-05:00,25049.0,1498.5,111,499.5,loss,stop,25044.5,24930.5,2026-03-05 10:37:00-05:00,2026-03-05 10:37:00-05:00,2026-03-05 10:40:00-05:00,2.25,25039.5,2026-03-05 10:41:00-05:00,25044.5,0.017543859649122806,1,False,0.6784439444541931,True
2026-03-05,long,short,2026-03-05 11:33:00-05:00,25018.5,2026-03-05 11:34:30-05:00,25012.25,-562.5,45,495.0,win,target,25024.0,24956.5,2026-03-05 11:14:00-05:00,2026-03-05 11:14:00-05:00,2026-03-05 11:33:00-05:00,5.5,25012.0,,,0.07777777777777778,1,False,0.9909090876579285,True
2026-03-05,long,short,2026-03-05 11:38:00-05:00,25023.5,2026-03-05 11:38:30-05:00,25020.25,-539.5,83,498.0,win,target,25026.5,24956.5,2026-03-05 11:36:00-05:00,2026-03-05 11:36:00-05:00,2026-03-05 11:38:00-05:00,3.0,25020.0,,,0.039285714285714285,1,False,0.6796385049819946,True
2026-03-06,long,short,2026-03-06 09:49:00-05:00,24681.0,2026-03-06 09:49:30-05:00,24671.75,-573.5,31,496.0,win,target,24689.0,24635.5,2026-03-06 09:48:00-05:00,2026-03-06 09:48:00-05:00,2026-03-06 09:49:00-05:00,8.0,24671.5,,,0.14485981308411214,0,False,0.648435401916504,True
2026-03-06,short,long,2026-03-06 09:54:00-05:00,24689.25,2026-03-06 09:54:30-05:00,24698.0,-577.5,33,495.0,win,target,24681.75,24742.5,2026-03-06 09:53:00-05:00,2026-03-06 09:53:00-05:00,2026-03-06 09:54:00-05:00,7.5,24698.25,,,0.11934156378600823,0,False,0.9909090876579285,True
2026-03-06,short,long,2026-03-06 10:10:00-05:00,24676.25,2026-03-06 10:10:30-05:00,24683.25,-574.0,41,492.0,win,target,24670.25,24777.75,2026-03-06 10:06:00-05:00,2026-03-06 10:06:00-05:00,2026-03-06 10:10:00-05:00,6.0,24683.5,,,0.053488372093023255,1,False,0.71392422914505,True
2026-03-09,long,short,2026-03-09 10:04:00-04:00,24440.0,2026-03-09 10:05:00-04:00,24468.0,1736.0,31,496.0,loss,stop,24448.0,24343.5,2026-03-09 09:47:00-04:00,2026-03-09 09:47:00-04:00,2026-03-09 10:04:00-04:00,8.0,24430.5,2026-03-09 10:05:00-04:00,24448.0,0.07416267942583732,1,False,0.7077703833580017,True
2026-03-09,long,short,2026-03-09 10:44:00-04:00,24501.5,2026-03-09 10:45:00-04:00,24535.0,1608.0,24,492.0,loss,direction_flip,24511.75,24323.5,2026-03-09 10:23:00-04:00,2026-03-09 10:23:00-04:00,2026-03-09 10:43:00-04:00,10.25,24489.25,2026-03-09 10:45:00-04:00,24511.75,0.05312084993359894,0,False,0.8565240740776062,True
2026-03-10,long,short,2026-03-10 10:35:00-04:00,25053.75,2026-03-10 10:35:30-04:00,25043.75,-580.0,29,493.0,win,target,25062.25,24959.5,2026-03-10 09:45:00-04:00,2026-03-10 09:45:00-04:00,2026-03-10 10:35:00-04:00,8.5,25043.5,,,0.08029197080291971,0,False,0.8225874185562134,True
2026-03-11,short,long,2026-03-11 09:44:00-04:00,25084.25,2026-03-11 09:45:00-04:00,25070.0,940.5,33,495.0,loss,stop,25076.75,25109.25,2026-03-11 09:39:00-04:00,2026-03-11 09:39:00-04:00,2026-03-11 09:44:00-04:00,7.5,25093.25,2026-03-11 09:45:00-04:00,25076.75,0.2230769230769231,0,False,0.9634285688400268,True
